COD_UNICOM,RUTA,NUM_ITIN,F_LTEOR,F_LREAL,F_FACT
1120,5,160,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
1120,5,180,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
1120,5,190,2018-03-14,2018-03-14 00:00:00,2018-03-15 00:00:00
1120,5,200,2018-03-14,2018-03-16 00:00:00,2018-03-16 00:00:00
1120,5,210,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
1120,5,220,2018-03-14,2018-03-15 00:00:00,2018-03-15 00:00:00
1120,5,630,2018-03-15,2018-03-17 00:00:00,2018-03-17 00:00:00
1120,5,120,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
1120,5,140,2018-03-15,2018-03-16 00:00:00,2018-03-16 00:00:00
1120,5,150,2018-03-15,2018-03-16 00:00:00,2018-03-16 00:00:00
1120,5,170,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
1120,5,250,2018-03-15,2018-03-16 00:00:00,2018-03-17 00:00:00
1120,5,420,2018-03-16,2018-03-17 00:00:00,2018-03-17 00:00:00
1120,5,430,2018-03-16,2018-03-17 00:00:00,2018-03-17 00:00:00
1120,5,450,2018-03-16,2018-03-20 00:00:00,2018-03-22 00:00:00
1120,5,490,2018-03-16,2018-03-17 00:00:00,2018-03-17 00:00:00
1120,5,500,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
1120,5,510,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
1120,5,520,2018-03-16,2018-03-18 00:00:00,2018-03-18 00:00:00
1120,5,570,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
1120,5,580,2018-03-16,2018-03-16 00:00:00,2018-03-16 00:00:00
1120,5,470,2018-03-17,2018-03-20 00:00:00,2018-03-20 00:00:00
1120,5,230,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
1120,5,240,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
1120,5,260,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
1120,5,270,2018-03-17,2018-03-17 00:00:00,2018-03-17 00:00:00
1120,5,290,2018-03-18,2018-03-21 00:00:00,2018-03-21 00:00:00
1120,5,300,2018-03-18,2018-03-21 00:00:00,2018-03-21 00:00:00
1120,5,310,2018-03-18,2018-03-20 00:00:00,2018-03-21 00:00:00
1120,5,320,2018-03-18,2018-03-20 00:00:00,2018-03-20 00:00:00
1120,5,330,2018-03-18,2018-03-21 00:00:00,2018-03-21 00:00:00
1120,5,530,2018-03-18,2018-03-21 00:00:00,2018-03-21 00:00:00
1120,5,560,2018-03-18,2018-03-18 00:00:00,2018-03-21 00:00:00
1120,5,640,2018-03-18,2018-03-21 00:00:00,2018-03-21 00:00:00
1120,5,280,2018-03-18,2018-03-21 00:00:00,2018-03-21 00:00:00
1120,5,340,2018-03-21,2018-03-22 00:00:00,2018-03-22 00:00:00
1120,5,350,2018-03-21,2018-03-21 00:00:00,2018-03-22 00:00:00
1120,5,360,2018-03-21,2018-03-21 00:00:00,2018-03-22 00:00:00
1120,5,370,2018-03-21,2018-03-22 00:00:00,2018-03-22 00:00:00
1120,5,380,2018-03-21,2018-03-22 00:00:00,2018-03-22 00:00:00
1120,5,410,2018-03-21,2018-03-22 00:00:00,2018-03-22 00:00:00
1120,5,650,2018-03-21,2018-03-21 00:00:00,2018-03-21 00:00:00
1120,5,660,2018-03-21,2018-03-22 00:00:00,2018-03-22 00:00:00
1120,50,110,2018-03-14,2999-12-31 00:00:00,2018-03-08 00:00:00
1120,50,60,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
1120,50,15,2018-03-16,2018-03-18 00:00:00,2018-03-18 00:00:00
1120,50,20,2018-03-16,2018-03-17 00:00:00,2018-03-17 00:00:00
1120,50,30,2018-03-16,2018-03-19 00:00:00,2018-03-20 00:00:00
1120,50,35,2018-03-16,2018-03-19 00:00:00,2018-03-19 00:00:00
1120,50,70,2018-03-16,2018-03-19 00:00:00,2018-03-19 00:00:00
1120,50,80,2018-03-16,2018-03-19 00:00:00,2018-03-19 00:00:00
1120,50,90,2018-03-16,2018-03-18 00:00:00,2018-03-18 00:00:00
1120,50,10,2018-03-20,2018-03-21 00:00:00,2018-03-21 00:00:00
1120,50,25,2018-03-20,2018-03-22 00:00:00,2018-03-22 00:00:00
1120,50,40,2018-03-20,2018-03-21 00:00:00,2018-03-21 00:00:00
1120,50,45,2018-03-20,2018-03-22 00:00:00,2018-03-22 00:00:00
1120,50,50,2018-03-20,2018-03-21 00:00:00,2018-03-21 00:00:00
1120,50,100,2018-03-21,2018-03-22 00:00:00,2018-03-22 00:00:00
1160,3,4940,2018-03-20,2018-03-22 00:00:00,2018-03-22 00:00:00
1160,3,4980,2018-03-20,2018-03-22 00:00:00,2018-03-22 00:00:00
1160,3,4990,2018-03-20,2018-03-22 00:00:00,2018-03-22 00:00:00
1160,3,5090,2018-03-21,2018-03-22 00:00:00,2018-03-22 00:00:00
1160,3,4920,2018-03-21,2018-03-22 00:00:00,2018-03-22 00:00:00
1160,3,650,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
1160,3,660,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
1160,3,200,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
1160,3,240,2018-03-01,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,10,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
1160,3,20,2018-03-01,2018-03-03 00:00:00,2018-03-03 00:00:00
1160,3,30,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
1160,3,50,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
1160,3,70,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
1160,3,80,2018-03-01,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,100,2018-03-01,2999-12-31 00:00:00,2018-02-23 00:00:00
1160,3,110,2018-03-01,2999-12-31 00:00:00,2018-02-23 00:00:00
1160,3,140,2018-03-01,2999-12-31 00:00:00,2018-02-23 00:00:00
1160,3,740,2018-03-01,2999-12-31 00:00:00,2018-02-23 00:00:00
1160,3,5190,2018-03-01,2999-12-31 00:00:00,2018-02-23 00:00:00
1160,3,5230,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
1160,3,4430,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
1160,3,4020,2018-03-01,2999-12-31 00:00:00,2018-02-23 00:00:00
1160,3,3750,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
1160,3,2890,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
1160,3,2760,2018-03-01,2999-12-31 00:00:00,2018-02-23 00:00:00
1160,3,2770,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
1160,3,2780,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
1160,3,2790,2018-03-01,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,2800,2018-03-01,2018-03-01 00:00:00,2018-03-01 00:00:00
1160,3,2810,2018-03-01,2018-03-03 00:00:00,2018-03-03 00:00:00
1160,3,2580,2018-03-01,2999-12-31 00:00:00,2018-02-23 00:00:00
1160,3,670,2018-03-02,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,160,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
1160,3,180,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
1160,3,210,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
1160,3,230,2018-03-02,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,250,2018-03-02,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,1600,2018-03-02,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,700,2018-03-02,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,720,2018-03-02,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,730,2018-03-02,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,735,2018-03-02,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,3330,2018-03-02,2018-03-03 00:00:00,2018-03-03 00:00:00
1160,3,2830,2018-03-02,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,2840,2018-03-02,2018-03-03 00:00:00,2018-03-03 00:00:00
1160,3,2860,2018-03-02,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,2870,2018-03-02,2018-03-03 00:00:00,2018-03-03 00:00:00
1160,3,2880,2018-03-02,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,2900,2018-03-02,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,2820,2018-03-02,2018-03-02 00:00:00,2018-03-02 00:00:00
1160,3,2590,2018-03-02,2999-12-31 00:00:00,2018-02-24 00:00:00
1160,3,330,2018-03-03,2018-03-05 00:00:00,2018-03-05 00:00:00
1160,3,390,2018-03-03,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,150,2018-03-03,2018-03-06 00:00:00,2018-03-06 00:00:00
1160,3,170,2018-03-03,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,220,2018-03-03,2018-03-03 00:00:00,2018-03-03 00:00:00
1160,3,260,2018-03-03,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,60,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
1160,3,90,2018-03-03,2018-03-03 00:00:00,2018-03-03 00:00:00
1160,3,1890,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
1160,3,1910,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
1160,3,770,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
1160,3,810,2018-03-03,2018-03-03 00:00:00,2018-03-03 00:00:00
1160,3,860,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
1160,3,3710,2018-03-03,2018-03-03 00:00:00,2018-03-03 00:00:00
1160,3,3360,2018-03-03,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,3390,2018-03-03,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,3020,2018-03-03,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,3030,2018-03-03,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,3040,2018-03-03,2018-03-05 00:00:00,2018-03-05 00:00:00
1160,3,2850,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
1160,3,2910,2018-03-03,2018-03-05 00:00:00,2018-03-05 00:00:00
1160,3,2920,2018-03-03,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,2960,2018-03-03,2999-12-31 00:00:00,2018-02-25 00:00:00
1160,3,280,2018-03-04,2999-12-31 00:00:00,2018-02-26 00:00:00
1160,3,40,2018-03-04,2018-03-05 00:00:00,2018-03-05 00:00:00
1160,3,45,2018-03-04,2018-03-06 00:00:00,2018-03-06 00:00:00
1160,3,1840,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,1850,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,1870,2018-03-04,2999-12-31 00:00:00,2018-02-26 00:00:00
1160,3,1880,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,1900,2018-03-04,2018-03-05 00:00:00,2018-03-05 00:00:00
1160,3,2110,2018-03-04,2018-03-05 00:00:00,2018-03-05 00:00:00
1160,3,5180,2018-03-04,2018-03-06 00:00:00,2018-03-08 00:00:00
1160,3,3350,2018-03-04,2018-03-06 00:00:00,2018-03-06 00:00:00
1160,3,3380,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,3420,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,3430,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,3470,2018-03-04,2018-03-04 00:00:00,2018-03-05 00:00:00
1160,3,3060,2018-03-04,2018-03-07 00:00:00,2018-03-07 00:00:00
1160,3,550,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
1160,3,570,2018-03-05,2999-12-31 00:00:00,2018-02-27 00:00:00
1160,3,350,2018-03-05,2999-12-31 00:00:00,2018-02-27 00:00:00
1160,3,290,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
1160,3,300,2018-03-05,2999-12-31 00:00:00,2018-02-27 00:00:00
1160,3,680,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
1160,3,760,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
1160,3,780,2018-03-05,2018-03-06 00:00:00,2018-03-06 00:00:00
1160,3,830,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
1160,3,850,2018-03-05,2999-12-31 00:00:00,2018-02-27 00:00:00
1160,3,3910,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
1160,3,3690,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
1160,3,3490,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
1160,3,3510,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
1160,3,3520,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
1160,3,3530,2018-03-05,2018-03-05 00:00:00,2018-03-06 00:00:00
1160,3,3480,2018-03-05,2018-03-06 00:00:00,2018-03-07 00:00:00
1160,3,910,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
1160,3,950,2018-03-06,2018-03-08 00:00:00,2018-03-08 00:00:00
1160,3,310,2018-03-06,2018-03-08 00:00:00,2018-03-08 00:00:00
1160,3,320,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
1160,3,340,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
1160,3,360,2018-03-06,2018-03-07 00:00:00,2018-03-07 00:00:00
1160,3,370,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
1160,3,380,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
1160,3,1370,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
1160,3,1950,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
1160,3,2100,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
1160,3,3900,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
1160,3,3770,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
1160,3,3790,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
1160,3,3560,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
1160,3,3590,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
1160,3,3620,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
1160,3,3050,2018-03-06,2018-03-08 00:00:00,2018-03-08 00:00:00
1160,3,2690,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
1160,3,2720,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
1160,3,2610,2018-03-06,2018-03-06 00:00:00,2018-03-07 00:00:00
1160,3,2300,2018-03-06,2999-12-31 00:00:00,2018-03-01 00:00:00
1160,3,890,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
1160,3,900,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
1160,3,920,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
1160,3,940,2018-03-07,2018-03-08 00:00:00,2018-03-08 00:00:00
1160,3,970,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
1160,3,520,2018-03-07,2999-12-31 00:00:00,2018-03-01 00:00:00
1160,3,1560,2018-03-07,2018-03-08 00:00:00,2018-03-08 00:00:00
1160,3,1830,2018-03-07,2999-12-31 00:00:00,2018-03-01 00:00:00
1160,3,880,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
1160,3,3890,2018-03-07,2999-12-31 00:00:00,2018-03-01 00:00:00
1160,3,3780,2018-03-07,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,3630,2018-03-07,2018-03-08 00:00:00,2018-03-08 00:00:00
1160,3,3370,2018-03-07,2999-12-31 00:00:00,2018-03-01 00:00:00
1160,3,3400,2018-03-07,2999-12-31 00:00:00,2018-03-01 00:00:00
1160,3,2980,2018-03-07,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,2950,2018-03-07,2018-03-08 00:00:00,2018-03-08 00:00:00
1160,3,2700,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
1160,3,2710,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
1160,3,2740,2018-03-07,2018-03-07 00:00:00,2018-03-07 00:00:00
1160,3,2660,2018-03-07,2018-03-08 00:00:00,2018-03-08 00:00:00
1160,3,2320,2018-03-07,2999-12-31 00:00:00,2018-03-01 00:00:00
1160,3,510,2018-03-08,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,530,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
1160,3,540,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
1160,3,600,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
1160,3,1500,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
1160,3,1530,2018-03-08,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,1540,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
1160,3,1570,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
1160,3,1620,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
1160,3,1760,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
1160,3,1920,2018-03-08,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,1940,2018-03-08,2018-03-08 00:00:00,2018-03-09 00:00:00
1160,3,1960,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
1160,3,3880,2018-03-08,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,3650,2018-03-08,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,3660,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
1160,3,3670,2018-03-08,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,3730,2018-03-08,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,3600,2018-03-08,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,3440,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
1160,3,2990,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
1160,3,2560,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
1160,3,2650,2018-03-08,2018-03-08 00:00:00,2018-03-08 00:00:00
1160,3,2140,2018-03-08,2999-12-31 00:00:00,2018-03-02 00:00:00
1160,3,1080,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,1050,2018-03-09,2018-03-10 00:00:00,2018-03-10 00:00:00
1160,3,620,2018-03-09,2999-12-31 00:00:00,2018-03-03 00:00:00
1160,3,500,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,1550,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,1580,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,1720,2018-03-09,2018-03-10 00:00:00,2018-03-10 00:00:00
1160,3,2060,2018-03-09,2999-12-31 00:00:00,2018-03-03 00:00:00
1160,3,6040,2018-03-09,2018-03-11 00:00:00,2018-03-11 00:00:00
1160,3,6050,2018-03-09,2018-03-10 00:00:00,2018-03-10 00:00:00
1160,3,3720,2018-03-09,2999-12-31 00:00:00,2018-03-03 00:00:00
1160,3,3800,2018-03-09,2018-03-10 00:00:00,2018-03-10 00:00:00
1160,3,3610,2018-03-09,2999-12-31 00:00:00,2018-03-03 00:00:00
1160,3,3000,2018-03-09,2018-03-10 00:00:00,2018-03-10 00:00:00
1160,3,3070,2018-03-09,2018-03-10 00:00:00,2018-03-10 00:00:00
1160,3,2970,2018-03-09,2018-03-10 00:00:00,2018-03-10 00:00:00
1160,3,2730,2018-03-09,2018-03-09 00:00:00,2018-03-09 00:00:00
1160,3,2190,2018-03-09,2999-12-31 00:00:00,2018-03-03 00:00:00
1160,3,2210,2018-03-09,2999-12-31 00:00:00,2018-03-03 00:00:00
1160,3,2270,2018-03-09,2999-12-31 00:00:00,2018-03-03 00:00:00
1160,3,430,2018-03-10,2999-12-31 00:00:00,2018-03-04 00:00:00
1160,3,1350,2018-03-10,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,1360,2018-03-10,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,1460,2018-03-10,2999-12-31 00:00:00,2018-03-04 00:00:00
1160,3,1590,2018-03-10,2018-03-11 00:00:00,2018-03-11 00:00:00
1160,3,1610,2018-03-10,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,1640,2018-03-10,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,1740,2018-03-10,2999-12-31 00:00:00,2018-03-04 00:00:00
1160,3,1790,2018-03-10,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,2090,2018-03-10,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,2120,2018-03-10,2018-03-12 00:00:00,2018-03-13 00:00:00
1160,3,6020,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
1160,3,6030,2018-03-10,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,6060,2018-03-10,2018-03-11 00:00:00,2018-03-11 00:00:00
1160,3,3500,2018-03-10,2999-12-31 00:00:00,2018-03-04 00:00:00
1160,3,3540,2018-03-10,2999-12-31 00:00:00,2018-03-04 00:00:00
1160,3,3580,2018-03-10,2999-12-31 00:00:00,2018-03-04 00:00:00
1160,3,3090,2018-03-10,2018-03-11 00:00:00,2018-03-11 00:00:00
1160,3,3110,2018-03-10,2018-03-10 00:00:00,2018-03-10 00:00:00
1160,3,3120,2018-03-10,2018-03-11 00:00:00,2018-03-11 00:00:00
1160,3,2310,2018-03-10,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,2220,2018-03-10,2999-12-31 00:00:00,2018-03-04 00:00:00
1160,3,630,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,1520,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,1630,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,1800,2018-03-12,2999-12-31 00:00:00,2018-03-06 00:00:00
1160,3,1810,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,6000,2018-03-12,2018-03-13 00:00:00,2018-03-14 00:00:00
1160,3,4560,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,4580,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,4600,2018-03-12,2018-03-13 00:00:00,2018-03-13 00:00:00
1160,3,4620,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,4510,2018-03-12,2018-03-13 00:00:00,2018-03-13 00:00:00
1160,3,3550,2018-03-12,2999-12-31 00:00:00,2018-03-06 00:00:00
1160,3,3340,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,3460,2018-03-12,2999-12-31 00:00:00,2018-03-06 00:00:00
1160,3,3140,2018-03-12,2018-03-12 00:00:00,2018-03-12 00:00:00
1160,3,2130,2018-03-12,2018-03-12 00:00:00,2018-03-13 00:00:00
1160,3,2150,2018-03-12,2018-03-14 00:00:00,2018-03-14 00:00:00
1160,3,2160,2018-03-12,2999-12-31 00:00:00,2018-03-06 00:00:00
1160,3,2170,2018-03-12,2018-03-13 00:00:00,2018-03-13 00:00:00
1160,3,980,2018-03-13,2018-03-14 00:00:00,2018-03-14 00:00:00
1160,3,990,2018-03-13,2999-12-31 00:00:00,2018-03-07 00:00:00
1160,3,590,2018-03-13,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,610,2018-03-13,2018-03-13 00:00:00,2018-03-14 00:00:00
1160,3,440,2018-03-13,2018-03-14 00:00:00,2018-03-14 00:00:00
1160,3,450,2018-03-13,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,490,2018-03-13,2018-03-14 00:00:00,2018-03-14 00:00:00
1160,3,1410,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
1160,3,1450,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
1160,3,4470,2018-03-13,2018-03-14 00:00:00,2018-03-14 00:00:00
1160,3,4480,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
1160,3,4500,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
1160,3,3940,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
1160,3,3170,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
1160,3,3290,2018-03-13,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,2620,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
1160,3,2640,2018-03-13,2018-03-13 00:00:00,2018-03-13 00:00:00
1160,3,2340,2018-03-13,2999-12-31 00:00:00,2018-03-07 00:00:00
1160,3,1260,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
1160,3,1290,2018-03-14,2999-12-31 00:00:00,2018-03-08 00:00:00
1160,3,1980,2018-03-14,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,2000,2018-03-14,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,2010,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
1160,3,2020,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
1160,3,2040,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
1160,3,2050,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
1160,3,2070,2018-03-14,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,6070,2018-03-14,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,6080,2018-03-14,2018-03-16 00:00:00,2018-03-16 00:00:00
1160,3,7000,2018-03-14,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,4610,2018-03-14,2999-12-31 00:00:00,2018-03-08 00:00:00
1160,3,4540,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
1160,3,4260,2018-03-14,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,4120,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
1160,3,4150,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
1160,3,3180,2018-03-14,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,3310,2018-03-14,2018-03-14 00:00:00,2018-03-14 00:00:00
1160,3,3080,2018-03-14,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,3100,2018-03-14,2999-12-31 00:00:00,2018-03-08 00:00:00
1160,3,1220,2018-03-15,2018-03-16 00:00:00,2018-03-16 00:00:00
1160,3,1660,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,1680,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,1700,2018-03-15,2999-12-31 00:00:00,2018-03-09 00:00:00
1160,3,1710,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,1730,2018-03-15,2018-03-15 00:00:00,2018-03-15 00:00:00
1160,3,6010,2018-03-15,2999-12-31 00:00:00,2018-03-09 00:00:00
1160,3,4660,2018-03-15,2018-03-16 00:00:00,2018-03-17 00:00:00
1160,3,4250,2018-03-15,2018-03-16 00:00:00,2018-03-16 00:00:00
1160,3,4300,2018-03-15,2018-03-16 00:00:00,2018-03-16 00:00:00
